date,yield,species,region,size_range,dump_size,cooking_time,post_cook_temp
2018-09-24,0.740449506626997,Albacore,Indian ocean,>6,1641.95685076267,2.13164350739321,67.3352778681552
2018-01-21,0.838876406184727,Yellowfin,Pacific ocean,<1,2219.5012104541,3.01020614760275,72.46849980169
2019-02-03,0.449516501372078,Yellowfin,Atlantic ocean,3-4,2135.81227804116,3.51898372615073,67.938535065277
2019-03-17,0.244551187238795,Yellowfin,Atlantic ocean,3-4,1987.02876095376,3.102228351804,64.287519065563
2019-11-22,0.548912600556351,Albacore,Atlantic ocean,<1,1669.84957098988,2.1440597675128,65.5197629974061
2019-12-14,0.399321432647759,Albacore,Indian ocean,<1,2189.43814310516,1.99285346156119,64.2505366986971
2018-10-05,0.330695409546419,Yellowfin,Atlantic ocean,3-4,1920.52150889373,2.97143965056843,65.8943230927451
2019-04-11,0.583300700386744,Albacore,Atlantic ocean,3-4,1841.78292164951,1.98806375941853,63.5452333107944
2019-07-15,0.52746322869625,Yellowfin,Indian ocean,4-5,2183.29860700638,3.16372988798747,67.9480818216138
2018-04-23,0.66373224168084,Yellowfin,Atlantic ocean,<1,1943.5509904073,2.75866454700845,67.3239625456442
2019-05-23,0.431048936227805,Albacore,Pacific ocean,5-6,2306.87440412757,2.0123122810881,59.6793077355375
2019-07-31,0.593469558453838,Albacore,Indian ocean,1-3,1793.0506960985,1.8527658857384,64.6636133241359
2019-01-19,0.757111644526029,Yellowfin,Pacific ocean,4-5,2253.98390940729,3.0810112049709,72.0616088778306
2019-10-14,0.471606154858019,Yellowfin,Atlantic ocean,3-4,1808.19776847753,2.71893313626717,66.3055497044053
2018-12-08,0.978327382301785,Yellowfin,Atlantic ocean,<1,1600.29806975204,2.84334978354818,68.8755930419614
2019-06-16,0.491756530282117,Yellowfin,Atlantic ocean,1-3,2202.90608500758,3.14778713947066,67.8071302923766
2018-03-01,0.366588062611951,Albacore,Indian ocean,5-6,2014.65677420161,2.05430408232103,64.6033769134253
2018-01-12,0.58035492000633,Yellowfin,Atlantic ocean,1-3,1856.39870366828,3.25879807226359,66.5668788660141
2019-02-19,0.466391470994021,Albacore,Pacific ocean,5-6,1838.6442289603,1.82832748596752,64.5539787312705
2019-08-08,0.254266082347309,Albacore,Indian ocean,4-5,2277.00364442584,1.94018322641891,63.5082149736527
2019-01-05,0.384743325223233,Albacore,Atlantic ocean,4-5,2236.93070131957,2.10617813441143,65.7604757930547
2019-04-10,0.735229859331885,Yellowfin,Pacific ocean,5-6,1883.36322553563,3.07190682361073,67.5335596674025
2019-09-14,1.03878898268716,Yellowfin,Indian ocean,4-5,1775.31795686896,3.02746244526282,71.3174466818545
2019-04-12,0.403015937907937,Albacore,Indian ocean,<1,2078.87737315401,1.88087586124752,62.0533347434499
2019-08-29,0.425250765701706,Albacore,Pacific ocean,3-4,1806.19381586227,1.97069139358902,63.6437066880073
2019-12-07,0.732285222331435,Yellowfin,Pacific ocean,1-3,2202.20433335576,2.59263380377456,69.7153564824934
2019-10-03,0.518237004127527,Yellowfin,Pacific ocean,4-5,2133.86028838082,3.0713671563853,66.8496196008622
2018-04-10,0.645427874468008,Albacore,Pacific ocean,>6,1595.13628806188,2.2821326831033,64.4442575689815
2018-08-09,0.724578254792909,Yellowfin,Pacific ocean,3-4,2138.47920532798,3.72571289408923,70.6748972338002
2019-08-26,0.347541615607559,Albacore,Atlantic ocean,>6,2316.12039157795,1.90085215362169,64.4661261093976
2018-06-13,0.764987744816752,Albacore,Pacific ocean,<1,1665.71045932413,2.25644879006274,67.8083262367953
2019-02-05,0.791894532948361,Yellowfin,Indian ocean,1-3,2134.31538621705,2.62800305153892,69.7578671416214
2018-12-03,0.737261751599264,Yellowfin,Pacific ocean,5-6,1733.90303626144,2.71995251273736,67.6685940978166
2019-03-17,0.934462122597173,Yellowfin,Indian ocean,5-6,2068.82798421273,2.65555075165049,71.171113982062
2019-05-23,0.561117044220942,Albacore,Atlantic ocean,<1,1896.38957647597,2.0202733714273,62.5505977819038
2019-10-06,0.693563637853858,Yellowfin,Atlantic ocean,>6,2003.46035074767,3.44073102222711,69.5750397153322
2018-11-13,0.959774358928992,Yellowfin,Pacific ocean,3-4,1821.33944004706,3.18126350606249,70.5064383782159
2019-06-11,0.41210591046463,Albacore,Indian ocean,3-4,1970.61413928727,2.08410069284165,62.5681832859213
2018-07-03,0.53530921905347,Albacore,Atlantic ocean,>6,1954.24283550958,2.26571861726049,64.2451434994069
2018-03-26,0.329476688648306,Albacore,Indian ocean,<1,2142.01158287734,2.09504095111845,65.6453442590747
2019-09-03,0.916293369831363,Yellowfin,Atlantic ocean,4-5,1872.57702399827,2.84670782996876,70.1815099580204
2018-10-03,0.699896270378745,Albacore,Atlantic ocean,3-4,1810.99796740502,2.17273948817423,62.992227912638
2019-07-19,0.457082535246062,Albacore,Indian ocean,<1,2021.1334431725,1.80842490589578,63.9220478033498
2019-04-26,0.392688566947073,Yellowfin,Atlantic ocean,1-3,2142.05399504422,2.85846964974463,68.3983670651657
2019-02-27,0.522560357305943,Yellowfin,Indian ocean,3-4,2054.14611591487,3.64158183672824,68.3593679266088
2019-03-03,0.528634038690345,Albacore,Atlantic ocean,3-4,1855.54039524938,2.02118354302311,64.939001415914
2019-01-05,0.57801647789585,Yellowfin,Atlantic ocean,3-4,2159.14674945897,2.87243918640999,69.725914175867
2019-04-19,0.341983840812654,Yellowfin,Pacific ocean,1-3,2201.19678301664,3.0382578826346,67.1774234129373
2018-12-16,0.766573841861113,Yellowfin,Pacific ocean,3-4,2273.30810677058,3.66758340716447,70.6712345206317
2019-05-10,0.535420678276766,Albacore,Pacific ocean,>6,2382.90838778335,2.23781008911225,64.7318965518593
2018-04-29,0.989509612538962,Yellowfin,Pacific ocean,>6,2011.39374438841,2.7486086300096,68.9631763349828
2018-08-14,-0.167486530097122,Yellowfin,Pacific ocean,>6,2294.06180933708,3.42313295736945,64.5261173651559
2018-09-03,0.32317092896403,Albacore,Pacific ocean,5-6,2176.04757890807,1.79440007515506,60.7633056546312
2018-09-23,1.06675721128201,Yellowfin,Indian ocean,<1,1921.29138122944,3.19728822708831,71.3828626828837
2018-10-31,0.470665659729734,Albacore,Indian ocean,>6,2129.15891353868,2.08774419369173,64.5759249392719
2018-06-29,0.617545234836473,Yellowfin,Atlantic ocean,5-6,2237.77704901618,3.09861359534996,69.2150110721981
2018-05-14,0.407049281639599,Albacore,Pacific ocean,4-5,2122.31647039201,1.94053037510202,65.9381777484977
2018-04-25,0.605377478692474,Albacore,Pacific ocean,1-3,2088.53004676031,2.21918943315492,66.3857478378699
2019-10-25,0.499597499104178,Albacore,Indian ocean,<1,1734.92565975788,2.18065682161134,64.9527637785216
2019-10-30,0.463468585472955,Albacore,Atlantic ocean,3-4,2048.21534262444,1.90212663337164,65.2299564314709
2019-10-29,0.52106524814897,Albacore,Indian ocean,>6,1645.11749414814,1.62879285218742,65.9629346818052
2018-11-06,0.631339393474512,Albacore,Indian ocean,5-6,1804.53366810185,1.962223854075,62.4873272139456
2018-01-30,-0.119499850545235,Yellowfin,Atlantic ocean,4-5,2115.00251832064,3.37853218090158,63.5609961241189
2018-09-13,0.658755742598371,Yellowfin,Atlantic ocean,4-5,2328.97184175771,2.84237392814794,69.9055254271155
2019-07-02,0.703040359426772,Yellowfin,Atlantic ocean,<1,1767.2249948909,2.97556635483375,67.7683988619598
2018-12-14,0.253860741146073,Albacore,Pacific ocean,4-5,2286.77930999648,2.15677474674826,67.6790513174909
2019-11-23,0.744725316280097,Yellowfin,Pacific ocean,4-5,2009.03433253438,2.88617042569005,69.5230329060893
2019-06-29,0.457392184727257,Albacore,Indian ocean,4-5,1929.73037000922,1.89665138276674,65.4280523277043
2019-02-14,0.638798154552942,Yellowfin,Indian ocean,1-3,1871.72224843931,2.88813335565528,69.2319751814755
2019-06-17,0.413786315122207,Albacore,Atlantic ocean,5-6,2189.74153584704,2.39959780340688,59.7472922886234
2019-11-07,0.620401080083356,Albacore,Atlantic ocean,>6,2142.46161086789,2.04766530830888,66.4486337926252
2018-10-25,0.336934572475817,Albacore,Pacific ocean,4-5,2051.96457039508,2.05250559726473,60.7176324366872
2018-08-08,0.642689187355891,Yellowfin,Pacific ocean,3-4,2016.56003636645,3.08190252770281,67.1007979766664
2019-08-10,0.49883040879564,Albacore,Pacific ocean,5-6,1945.74227839416,1.79551438843751,61.0010531223618
2019-11-14,0.473877919227554,Yellowfin,Pacific ocean,<1,1603.77958488945,3.24867755228731,65.877971803139
2018-05-06,0.575533393089735,Albacore,Indian ocean,3-4,1783.38097251521,2.093231309567,62.2669128525411
2019-10-17,0.588094956379445,Yellowfin,Indian ocean,3-4,2260.60912330891,3.09852023346124,70.0407134840201
2019-04-27,0.377900409817098,Yellowfin,Atlantic ocean,1-3,2110.1546636604,3.37483201778777,65.9913033686431
2018-01-18,0.174153585203571,Albacore,Atlantic ocean,5-6,2546.13255511785,2.12738988772656,64.4714228539937
2018-11-11,0.767826567777025,Yellowfin,Indian ocean,3-4,1913.97892928007,3.04750305594331,69.3128781956118
2019-10-10,0.524405956850522,Albacore,Pacific ocean,3-4,2042.11374538735,1.70420982629788,68.6941236467759
2019-12-26,0.579757421224711,Albacore,Pacific ocean,>6,2066.62526866187,2.04192204193736,66.8224082166279
2018-05-07,0.438541809323036,Albacore,Pacific ocean,1-3,2021.23843412301,1.51323791836089,65.2297671934323
2018-10-04,0.377191933119256,Albacore,Pacific ocean,5-6,1876.94652876451,1.92041540842404,66.5397461097107
2019-07-24,0.325922691313457,Albacore,Atlantic ocean,5-6,2218.18799035293,2.06548826108714,64.8194842345661
2018-08-30,0.25909719402222,Albacore,Pacific ocean,5-6,2086.67006830724,1.79871421373871,63.7970733976829
2018-11-25,0.160696707716638,Yellowfin,Atlantic ocean,<1,1792.39192864555,3.67391815692674,64.3828638756336
2018-02-14,0.54150757784015,Albacore,Indian ocean,<1,1822.92251197193,1.87088960361792,63.8494613204786
2019-11-10,0.484578801612829,Albacore,Atlantic ocean,4-5,2011.24564142866,1.78141757495128,64.6238464584159
2018-04-05,0.594289732768044,Yellowfin,Pacific ocean,>6,1977.65102707912,3.03156176922313,67.7730128948012
2018-08-11,0.484236444535164,Albacore,Indian ocean,4-5,2106.82677273759,1.89492737225542,63.893078312359
2018-05-02,0.168352296778152,Yellowfin,Pacific ocean,5-6,2318.6555105463,2.80520464073749,65.8330868752375
2018-10-11,0.562842611353573,Albacore,Atlantic ocean,5-6,2141.69098182686,2.4348441002624,63.4078052754413
2018-04-03,0.736684614803376,Yellowfin,Pacific ocean,1-3,1998.07547391825,2.87167001160828,70.7074076703695
2019-07-29,0.98080207972716,Yellowfin,Indian ocean,<1,1645.39713015017,3.18981346682275,69.7532408958571
2018-01-12,0.558643026041578,Albacore,Indian ocean,1-3,1631.21147849809,1.78239925564922,65.633782684269
2018-04-28,0.32558950964906,Albacore,Pacific ocean,1-3,2034.04399595758,1.69221436468757,63.4590472439237
2019-02-26,0.688067426889628,Albacore,Indian ocean,3-4,1871.83656642631,2.11038122938497,62.5265210379014
2019-06-25,0.618382216855309,Yellowfin,Pacific ocean,3-4,2279.49749953929,2.51580675424482,68.4016367230054
2018-09-25,0.751313368960067,Yellowfin,Indian ocean,4-5,1708.74134743492,3.07127409719242,67.9058130739134
2019-06-30,0.377538605567583,Albacore,Indian ocean,3-4,2153.8570884542,2.14537267780837,63.5617725201144
2018-11-18,0.451816383660454,Albacore,Atlantic ocean,3-4,1860.91136192689,1.91732785077482,62.8445887061205
2019-08-15,0.506081009920853,Albacore,Atlantic ocean,1-3,2089.60163180848,1.96919602374721,64.3586632120382
2019-10-29,0.464939977713023,Albacore,Pacific ocean,<1,2106.15993457971,2.23305713872455,64.1722474428526
2019-12-19,0.231454713324754,Albacore,Indian ocean,>6,2046.22303954329,2.01570371563917,65.9263746012025
2019-12-12,0.697306761355616,Yellowfin,Indian ocean,4-5,1954.94784892966,3.01166601226439,68.9505460080141
2019-08-17,0.292676951164798,Albacore,Pacific ocean,4-5,2001.6456026134,1.98315270799875,66.6753991796315
2018-01-04,0.237327068100582,Yellowfin,Pacific ocean,5-6,2020.69927295259,2.65764482426414,64.0529319956197
2019-03-29,0.622695175686028,Yellowfin,Pacific ocean,<1,1757.06496513646,3.2848425006956,66.9183055330242
2019-11-11,0.869126969995141,Yellowfin,Indian ocean,<1,1406.3645868713,3.14940371434193,68.7961868226678
2019-06-01,0.993614935873053,Yellowfin,Atlantic ocean,4-5,1727.4149254473,2.97094679999636,71.0097563220248
2018-01-30,0.251849915680204,Albacore,Indian ocean,3-4,2402.3800506241,1.33904241448565,63.8030837830911
2019-08-15,0.50597229736511,Albacore,Pacific ocean,1-3,1751.39563721576,2.01067676469348,64.1834402767378
2019-02-04,0.673410507101278,Yellowfin,Atlantic ocean,>6,1795.84987940336,3.06935316931446,67.378858324124
2019-03-02,0.497845746823002,Albacore,Indian ocean,1-3,2332.28258276286,2.09126954268909,64.3642892228759
2018-11-11,0.468736580671002,Albacore,Indian ocean,<1,1857.04957222993,1.96648183934035,65.2915890897763
2019-02-11,0.260788369481285,Albacore,Indian ocean,>6,2242.69491832135,1.81203833154877,66.0928775646443
2018-03-30,0.733174105553877,Albacore,Indian ocean,>6,1848.11054815214,2.24899989289337,66.4657099547368
2019-06-23,0.523111207834469,Yellowfin,Atlantic ocean,1-3,1962.92372443169,3.20087581866637,69.5435158860455
2018-01-06,0.621758060513492,Albacore,Pacific ocean,<1,1832.59546085373,1.81826392694321,61.2267903338344
2018-05-08,0.557301266156115,Yellowfin,Indian ocean,5-6,2067.5045197335,3.05448822271491,66.8807758340915
2018-10-09,0.7573024858124,Yellowfin,Pacific ocean,<1,1978.06628154163,2.81502651016981,69.8395431099331
2018-06-26,0.826445797417729,Yellowfin,Pacific ocean,3-4,1818.77991408548,2.88052565327524,67.8152389073333
2019-07-26,0.885878701891048,Yellowfin,Atlantic ocean,>6,1759.2574842228,2.65575450964735,68.5918857710277
2018-09-10,0.412649251917193,Albacore,Pacific ocean,1-3,2209.16923254544,1.94429671221736,65.5309007275455
2019-08-06,0.461039444889252,Albacore,Indian ocean,<1,2445.81531890562,2.02808690758848,64.8606366398572
2018-12-27,0.311784711846473,Albacore,Pacific ocean,3-4,2043.8165776565,2.22103090799317,62.9504089424951
2019-06-13,0.17814983495225,Yellowfin,Atlantic ocean,<1,2017.09317462528,2.99880245512631,65.7340385188646
2019-08-25,0.67048025617904,Albacore,Atlantic ocean,3-4,1746.4256014365,1.64100169761082,67.388337899175
2019-07-24,0.390338160153198,Albacore,Indian ocean,>6,1737.78090756153,1.94395815740577,63.1315907453562
2018-03-30,0.578949151679073,Yellowfin,Pacific ocean,4-5,2075.44215634632,3.06200080374517,67.7822010544017
2018-01-31,0.764799357546591,Albacore,Pacific ocean,4-5,1782.46309734149,1.98459869892456,65.1177451511368
2018-04-05,0.447722524838936,Albacore,Pacific ocean,<1,1812.99110239447,1.90996189590925,62.0528356783358
2019-12-31,0.247272661587786,Albacore,Pacific ocean,3-4,2424.881605313,1.77199445424516,65.5750434836623
2019-09-08,0.559798888660117,Albacore,Indian ocean,3-4,2074.0931238474,2.72614062435486,64.0221063367093
2018-08-29,0.495212424968521,Albacore,Pacific ocean,3-4,2042.82754098685,2.18389570360759,66.4742526033314
2019-11-24,0.35057651358057,Albacore,Indian ocean,1-3,1844.17683636939,1.77065676783385,62.6430973413264
2018-12-15,0.537488482738523,Yellowfin,Indian ocean,3-4,2014.03651818918,2.9054623896389,66.874952806792
2018-01-30,0.672451585431591,Yellowfin,Atlantic ocean,4-5,1808.56567257308,3.19407275429468,68.2171338884888
2019-07-11,0.952162474302591,Yellowfin,Indian ocean,<1,1954.2767201221,2.69052675847073,70.1310369149124
2019-08-01,0.902150838042496,Yellowfin,Indian ocean,<1,2143.76412366471,3.01933133612319,70.9765237511518
2018-01-14,0.481017812893868,Albacore,Pacific ocean,3-4,2063.00593757871,1.93898415455504,62.9119535225429
2019-07-03,0.964423301476324,Yellowfin,Pacific ocean,>6,1814.7381417293,3.09112024905193,69.6423529264188
2018-04-20,0.536857205283961,Albacore,Atlantic ocean,>6,1766.56382259745,1.93723063634571,63.0935088314503
2018-08-26,0.685920872384015,Albacore,Pacific ocean,5-6,1971.84470208365,1.98823529104496,65.6439868392741
2018-04-26,0.587824490378685,Yellowfin,Atlantic ocean,5-6,1768.81988159603,3.23328551210668,67.3420426538943
2019-02-18,0.321695570302283,Yellowfin,Pacific ocean,>6,2210.68651767085,3.47111116543403,68.1779711006616
2018-05-17,0.40803454708966,Albacore,Indian ocean,4-5,2022.67242631791,1.80014943955229,62.7700690826708
2018-12-27,0.25382809063499,Albacore,Indian ocean,<1,1820.89304491677,1.57193662326351,62.5746739408108
2018-09-28,0.542790612266217,Albacore,Atlantic ocean,<1,2049.04850409031,2.38699579833743,67.1121455299013
2018-05-15,0.887307821423881,Yellowfin,Atlantic ocean,5-6,1782.98129381663,2.5617707172421,68.1117391452839
2018-01-13,0.86259509231405,Albacore,Pacific ocean,5-6,1549.93406846848,2.27622674025648,64.7916151392994
2018-03-08,0.883611401790266,Yellowfin,Indian ocean,3-4,1530.56138884646,3.11379087361444,68.8162646583595
2018-03-28,0.805761806905534,Albacore,Pacific ocean,5-6,2037.31304708597,2.36277263606474,63.3515040715711
2018-05-21,0.6706658601531,Yellowfin,Atlantic ocean,1-3,2105.03840699343,2.85019626521721,68.8716786670145
2019-09-21,0.999549635280265,Yellowfin,Atlantic ocean,3-4,1937.40777074598,2.82430348519699,71.0455185766961
2019-08-19,0.779486913180433,Yellowfin,Indian ocean,<1,1903.26247790229,3.34134621095025,70.2796718762832
2018-06-14,0.388926037357387,Yellowfin,Pacific ocean,<1,1879.94232258716,3.14052750062686,67.8307815841639
2019-05-18,0.694718501126337,Albacore,Indian ocean,4-5,1738.54722606748,2.38438313559388,63.0115475373694
2019-02-19,0.552701273024974,Albacore,Pacific ocean,<1,1834.83689261773,2.05948583763362,67.0644698110763
2019-11-29,0.469637018790693,Albacore,Indian ocean,4-5,1981.32236476075,1.76564416437985,64.4050457649592
2019-10-09,0.77154998190695,Yellowfin,Atlantic ocean,<1,1837.59618973253,3.25968438578804,67.9729822772195
2018-08-04,1.02611373555744,Yellowfin,Pacific ocean,>6,1895.18748858627,2.83811357138217,71.0503247884286
2019-03-30,0.671337590874345,Albacore,Pacific ocean,1-3,1809.10362643796,2.13925552931455,64.986570514029
2018-04-03,0.370457630367731,Albacore,Indian ocean,4-5,2040.76708504612,2.16941811378236,62.9513980711736
2018-04-17,0.524045185961211,Yellowfin,Indian ocean,>6,2122.87002080663,2.75967134704857,67.8775534398503
2018-02-22,0.501346016826544,Albacore,Atlantic ocean,5-6,1883.88265446633,1.89579473463572,61.6304753946621
2018-11-19,0.596574110949664,Yellowfin,Pacific ocean,1-3,1961.8150387731,2.6312772631156,67.4503579393523
2019-01-21,0.439495655794137,Albacore,Pacific ocean,5-6,2191.7696595128,2.09975405772626,65.1630067123611
2019-11-04,0.837951026816123,Yellowfin,Atlantic ocean,1-3,2141.30900438641,3.22220215040253,69.5759837997346
2019-10-16,1.49866355985235,Yellowfin,Indian ocean,4-5,1407.14078698927,3.15925169766565,72.3860437938104
2018-04-08,0.498496782463643,Albacore,Pacific ocean,1-3,1633.66073979073,1.64524442757454,62.4614369820916
2019-08-24,0.536828646362202,Albacore,Pacific ocean,>6,1915.22910836368,2.5190555847676,65.0385740702146
2019-09-02,0.668967102347688,Albacore,Atlantic ocean,<1,1819.96995080242,2.15718093099071,65.3206219587678
2019-12-28,0.587651546088465,Albacore,Atlantic ocean,3-4,1880.96767673482,1.83608631848824,67.7163899684275
2018-05-15,0.481555963842964,Yellowfin,Pacific ocean,>6,2264.078257446,3.29725649740902,67.8224255815118
2019-11-19,0.592166177630751,Albacore,Indian ocean,1-3,2015.25613575311,2.34239839406352,64.5414147054516
2019-10-20,0.636568717147804,Yellowfin,Pacific ocean,>6,1611.94319348609,3.30101453747525,66.8174079671064
2018-01-07,0.337038146872011,Yellowfin,Indian ocean,4-5,2032.37211473201,3.24385084973582,66.0720397278443
2019-03-21,0.129363193377189,Yellowfin,Atlantic ocean,5-6,2229.6336360875,3.24140055850094,64.8780687131676
2018-12-03,0.231341357829203,Yellowfin,Atlantic ocean,5-6,2115.5048727252,3.17920858003441,66.8701673121818
2018-07-04,0.566767586449539,Albacore,Indian ocean,>6,2050.46142868026,2.00601873716026,62.0112783161453
2019-10-16,0.239361396664399,Albacore,Indian ocean,3-4,2344.13225646737,2.31073571452367,64.4421716353697
2019-03-06,0.820026339260731,Yellowfin,Indian ocean,3-4,2070.74261282959,2.92235790191305,71.1600732819375
2018-08-24,0.400822868437159,Albacore,Atlantic ocean,>6,1983.20960491539,1.64755449811497,64.5715025766233
2018-10-06,0.577775964942362,Albacore,Atlantic ocean,5-6,1771.5015135596,2.00253888619334,64.9696724574045
2019-02-12,0.570489535223299,Albacore,Atlantic ocean,3-4,1714.83554489245,1.54630832365188,63.5968495246201
2018-10-06,0.59785937576242,Yellowfin,Indian ocean,1-3,2037.66053414635,3.06968372029114,68.3772053496083
2018-04-08,0.744235284139519,Yellowfin,Pacific ocean,4-5,2201.15261736734,2.82310558534236,69.9095738075236
2019-10-21,0.521859546107102,Albacore,Pacific ocean,5-6,2179.28850093432,1.66772493317606,63.5141545492851
2019-08-23,0.569996308958018,Albacore,Atlantic ocean,5-6,1762.67892644722,1.73911801111357,60.642818303949
2018-07-04,0.436390751180906,Yellowfin,Indian ocean,3-4,2208.95201059285,2.76897991769187,65.6453111615634
2018-01-06,0.605568550607203,Yellowfin,Indian ocean,1-3,1710.04144569045,3.36196978406681,67.033635009363
2019-07-17,0.653639814291295,Yellowfin,Indian ocean,3-4,2072.82565303078,2.81324991489524,67.3312245867242
2019-08-24,0.897051077731128,Yellowfin,Pacific ocean,4-5,2125.39528051788,2.57214722806149,69.6919030222529
2019-05-15,0.248199676449845,Yellowfin,Indian ocean,1-3,2204.09480162806,3.01431409093758,65.6506860653884
2019-12-13,0.538118787697031,Albacore,Indian ocean,5-6,2029.95519014446,2.16335267495857,63.8364203850045
2018-12-25,0.583486336361851,Albacore,Pacific ocean,1-3,1879.94138882046,2.04370802349557,66.9025543898557
2018-02-02,0.741179879752266,Yellowfin,Atlantic ocean,1-3,1878.41317169351,2.50927327350791,67.1879784418581
2018-10-13,0.552025335735358,Yellowfin,Indian ocean,5-6,1813.23531607167,3.09027308243701,67.8296823836941
2019-07-01,0.694708990919835,Albacore,Pacific ocean,3-4,1707.40534148582,1.7838385145472,66.0409933119116
2019-11-19,0.218050278820175,Albacore,Indian ocean,4-5,2632.61201044002,2.02817096762599,66.2427827186753
2019-12-20,0.265579722541751,Albacore,Indian ocean,4-5,2029.691222631,1.88037922592885,64.5888911248846
2018-10-25,0.410800467263285,Albacore,Atlantic ocean,>6,2255.12579440334,2.33274523524785,64.6266333872945
2019-04-17,0.727279973142238,Albacore,Pacific ocean,4-5,1889.98699578946,1.81767526368277,68.542551341342
2018-07-18,1.20330050298263,Yellowfin,Atlantic ocean,1-3,1810.62747297429,2.89254685738812,72.5712184783006
2019-08-04,0.779485329175121,Albacore,Indian ocean,<1,1812.07503734775,2.16368230335464,67.8798238973203
2019-07-19,0.651795639176474,Albacore,Pacific ocean,<1,1568.08477816396,2.12057504311505,63.0638942241682
2018-12-20,0.544640725114101,Albacore,Indian ocean,4-5,2126.78268313664,1.84722354963604,67.1789742611349
2019-09-23,0.61160174794433,Albacore,Indian ocean,<1,1637.15630312095,2.13256331552949,64.3599187984859
2018-07-26,0.341231641253545,Albacore,Pacific ocean,5-6,2117.39698296417,1.79282207753361,67.2692931282734
2018-12-27,0.748302241727396,Yellowfin,Indian ocean,>6,2139.11560801522,3.01789781092771,69.3259660162679
2019-09-05,0.722690360208689,Yellowfin,Indian ocean,>6,1988.4612945358,3.01965436749567,68.8553958153002
2019-05-16,0.332555801890098,Albacore,Pacific ocean,5-6,2226.96462002017,2.0700543839228,66.3658483504331
2019-12-12,0.212112256291979,Albacore,Atlantic ocean,4-5,2257.83657050768,2.23515105006004,63.843450856892
2019-05-02,0.318233241606009,Albacore,Pacific ocean,>6,1925.16168356619,1.69874368043592,59.533562694434
2019-01-28,0.553710494318581,Albacore,Pacific ocean,<1,2038.28295007818,2.1493739398194,64.1382072903369
2019-09-12,0.617658495730826,Yellowfin,Indian ocean,4-5,2074.52817298845,2.62435400711044,67.6562685109585
2019-03-08,0.629693143009991,Albacore,Pacific ocean,<1,1903.33614139143,2.23753627550787,65.5568056198869
2018-07-12,0.523102099206197,Albacore,Indian ocean,3-4,1863.50884478458,1.97305903049717,65.1793607647883
2019-02-11,0.219419196679478,Albacore,Indian ocean,3-4,2206.77065758263,1.75448736695738,62.4897629437239
2019-12-30,0.968780127596718,Yellowfin,Indian ocean,3-4,2036.10300586631,2.90024628111642,70.1299606654644
2018-08-12,0.444218980886617,Yellowfin,Pacific ocean,<1,2048.91257420548,2.63279804040811,65.5972658263638
2018-08-19,0.424733350589682,Albacore,Atlantic ocean,>6,2146.46264705015,2.08431771575588,65.2465148059965
2018-09-26,1.1225775815257,Yellowfin,Pacific ocean,3-4,1668.70612980819,3.1461993773012,70.4927278620593
2018-04-08,0.440106775537866,Albacore,Indian ocean,5-6,2154.57197613084,2.00446063822755,63.772128189884
2019-08-14,0.502337595622729,Albacore,Atlantic ocean,1-3,1799.08002343625,1.7379536789044,63.6046202773557
2018-02-20,0.377544582949597,Albacore,Pacific ocean,1-3,2045.40918364895,1.90314481205104,63.1436447614398
2018-05-30,0.583433406078417,Yellowfin,Indian ocean,5-6,2295.33473569929,2.59289554721761,67.8855486722643
2019-08-04,1.07620570064029,Yellowfin,Indian ocean,<1,1693.17266851637,2.29921381307376,70.1254719729322
2018-04-02,0.525057447784303,Yellowfin,Atlantic ocean,5-6,2393.79531735972,3.10249992064638,70.1838902787197
2019-12-29,1.1064838202593,Yellowfin,Indian ocean,<1,1831.39171913713,2.95411386606426,72.0328181300745
2018-12-27,0.446625248854898,Albacore,Pacific ocean,>6,1897.30950965063,1.48744380627795,64.0879817090383
2019-05-07,0.799645876124935,Albacore,Pacific ocean,1-3,1551.04707107352,2.12811701641313,66.6866165617348
2019-03-06,0.350435338304164,Albacore,Pacific ocean,<1,2090.07813560274,2.27579931281798,62.7645376349945
2019-06-25,0.975844182880249,Yellowfin,Indian ocean,<1,1659.38889336512,2.30348011161902,68.4448406131909
2019-04-16,0.550290728482932,Albacore,Indian ocean,1-3,1965.566340123,2.35103849279785,64.110770758709
2019-02-10,0.611148212093599,Albacore,Atlantic ocean,5-6,1868.0361055192,2.31195919445666,66.622666508111
2019-08-07,0.566991283713016,Yellowfin,Atlantic ocean,>6,2291.80931529812,2.94809719847671,69.183932875571
2019-12-05,0.338040559296896,Albacore,Atlantic ocean,<1,2190.81722484991,1.88613599732311,66.8613770738412
2019-01-25,0.755404872331014,Yellowfin,Pacific ocean,<1,2153.2735395551,2.84378555205126,69.1706002254091
2019-08-05,0.635384690317025,Albacore,Pacific ocean,1-3,1836.51950987346,1.4728202300028,66.1203913688103
2018-04-04,0.450693365235456,Albacore,Atlantic ocean,4-5,1978.35346326124,1.86229244911281,63.1761882451778
2019-10-27,0.650426293736469,Albacore,Pacific ocean,5-6,1571.58199987521,2.01507380806739,63.8493887885252
2018-11-27,0.841116604560349,Yellowfin,Indian ocean,3-4,1649.53231693833,2.93876358997207,69.1045032384267
2018-07-24,0.62772499457715,Albacore,Indian ocean,3-4,2028.27354449295,2.52148499150464,61.63844575561
2019-03-08,0.504744604381963,Albacore,Pacific ocean,5-6,1995.61266804682,2.44607277687336,61.5940640735758
